Name,Exp_a,Exp_b,Exp_c,Exp_alpha,Exp_beta,Exp_gamma,Exp_Vol,DFT_a,DFT_b,DFT_c,DFT_alpha,DFT_beta,DFT_gamma,DFT_Vol,128_2_6_a,128_2_6_b,128_2_6_c,128_2_6_alpha,128_2_6_beta,128_2_6_gamma,128_2_6_Vol,64_3_6_a,64_3_6_b,64_3_6_c,64_3_6_alpha,64_3_6_beta,64_3_6_gamma,64_3_6_Vol,Error_DFT_vs_Exp(%),Error_128_2_6_vs_DFT(%),Error_64_3_6_vs_DFT(%),Error_128_2_6_vs_Exp(%),Error_64_3_6_vs_Exp(%)
LEZZAS,10.796913,11.659814,13.432616000000001,69.0732,66.5582,76.0002,1439.257444875203,10.769660895157685,11.551943874697391,13.359315975838204,69.80888083319797,66.6775564756769,75.68183550755644,1420.587749191546,10.732408064133464,11.623904657070161,13.355200811452344,69.35205118795608,66.69348427747254,76.25176778265626,1422.4877520012728,10.724049628012532,11.622158256020102,13.342771387773265,69.3080633623915,66.75802162077713,76.36143979291123,1420.4608112593808,-1.2971755504989464,0.13374765556074555,-0.008935592485396252,-1.1651628368255003,-1.3059952326633297
LIBSIZ,13.5941,22.9322,9.92118,90.0,90.0,90.0,3092.8546468900236,13.694127250703687,22.80647378122145,9.60239714849223,90.0,90.0,90.0,2998.970304200778,13.536464135969537,22.777314764434543,9.841628220116792,89.99999969266581,89.9999999680482,89.99795864148417,3034.4131734260195,13.59188145353572,22.86801373456229,9.90795148756687,89.99999988147587,90.00000006219618,89.99802497174485,3079.582858626558,-3.0355239223301185,1.1818346175550685,2.688007757624759,-1.8895641773133132,-0.4291112832221483
LIBXEB,7.49772,27.52087,10.57823,90.0,107.98101,90.0,2076.1438961292483,7.467275953917022,27.29006419825711,10.513501929045393,90.0,108.01231826852622,90.0,2037.4648893313508,7.427585527860082,27.291115043523682,10.496637107555436,89.99999921166659,107.84817028328723,89.99999971811229,2025.3388748872644,7.440629674070615,27.303752998703022,10.538747117804267,89.99999985129813,107.95822117629393,90.00000031983365,2036.7143005429443,-1.863021482759959,-0.5951520690040407,-0.036839348365547996,-2.447085740863364,-1.8991745061513479
LIBXOK,8.90032,10.32872,11.22883,90.15100999999999,108.48601,110.76001000000001,907.695616204906,8.776546809842152,10.216774530342976,11.100816623271328,90.0675313165888,107.50458246714102,110.56681255572337,882.403711333711,8.758987796074003,10.252592051389847,11.11822241616427,90.08458300573596,108.4274886948315,110.11306162855568,882.6510970792771,8.879280590851453,10.289977185694966,11.20954336127723,89.75303373776705,108.71517668135695,110.82706579037662,899.6534341022212,-2.786386143070832,0.02803543801873965,1.9548560989660915,-2.7591318806121956,-0.8859998835633067
LICBEG,9.44403,10.83914,11.77284,111.08420000000001,110.20720000000001,97.9562,1006.6374818136155,9.40692690273184,10.6821897278835,11.618311458265383,111.20777043343357,110.09452864625172,97.66378233233476,976.9000434464396,9.350065072821561,10.503981605752042,11.44467284824618,109.24284883592559,109.86329785182788,97.83822440910309,958.2456891183512,9.338207298570824,10.559904936307527,11.66895991159039,110.63634235381923,110.62298241895655,97.37737410063266,965.042549741393,-2.9541358139773717,-1.9095458591932353,-1.213787816327048,-4.807271095059858,-4.132066689716608
LICBIK02,11.52734,5.8843118,23.58907,90.0,90.62829999999998,90.0,1599.9613314283565,11.38868480067201,5.847031360848398,23.595890721717563,90.0,90.82432965482006,90.0,1571.087680368626,11.429632844648761,5.818738506528323,23.36526729931623,90.00000074047541,91.0977999978912,89.99999817670808,1553.646286134235,11.440794986959528,5.8263602491394435,23.378710600924162,90.00000140709955,91.49069192149081,90.00000079760488,1557.8551942316174,-1.804646805679591,-1.1101477309209606,-0.8422500094904894,-2.894760291036162,-2.6316971772779745
LICBIK03,6.04474,11.56566,12.57577,113.43049999999998,100.7335,97.5825,771.6080394022432,6.01475122662349,11.408911097410245,12.557938401000403,113.11543850265403,100.2964833820308,97.9276797327639,758.9005688454972,5.9635893129558575,11.484735032698646,12.387674920164715,113.10472279250797,100.87320723639831,97.81097225479353,745.3865556700187,5.980816538908582,11.460090517870048,12.433556668442222,113.38722650165069,100.52233792027413,97.65115044994953,748.8048261391739,-1.6468815652297162,-1.7807356760895843,-1.3303116535650803,-3.3982906337443124,-2.955284561412131
LIDVAW,8.931714,5.11148,31.7305,90.0,95.5343,90.0,1441.880454420423,8.839179604327553,4.9400974001275975,31.309127720390734,90.0,96.8048706468707,90.0,1357.5261291204376,8.717849826648033,4.972756876333176,31.24961138211202,89.99999992686762,96.70464931041144,89.99999481126854,1345.460543793262,8.743241465647104,4.985044020533563,31.258537789735037,89.99999881320984,95.96244567372207,89.99999980045467,1355.0468233254842,-5.85029951972629,-0.8887921247595449,-0.18263411228481047,-6.6870946430796625,-6.022248989417245
LIFPUO,10.371518,18.2353,13.3843,90.0,112.7362,90.0,2334.6421627120644,10.257288251922338,18.20988024290004,13.360485922837398,89.99997709336833,112.6660054640532,90.00015477424483,2302.7877345077864,10.254642791496078,18.092775916294816,13.307465416431809,89.99999882217958,112.68392862867054,90.00000036145383,2278.013699361491,10.253901509505626,18.10140098964677,13.277209794203928,89.99999971876652,112.753552665287,90.00000026115663,2272.597009051203,-1.3644244378450698,-1.0758279964345343,-1.3110511665564661,-2.425573574187072,-2.6575873018923866
LIGNAT,8.6653417,8.2669413,19.76443,90.0,91.473215,90.0,1415.3741591689804,8.661693585564436,7.981710360496381,19.44525416579532,90.0,91.97622253623793,90.0,1343.550576470154,8.512556009638335,8.081411620870869,19.34167772666665,89.99999828235018,91.24591173898419,89.99999954892655,1330.2665337359915,9.078921820053587,7.802173132358615,18.664961882458947,89.9999687120634,87.4510457004514,90.00001868246865,1320.8304059266989,-5.074529744205357,-0.9887266595547947,-1.6910543556273714,-6.013083175332155,-6.6797710435657365
LILMAW,12.482412,7.30417,15.487216,90.0,97.53629999999998,90.0,1399.829025838579,12.47233579724237,7.356713385544126,15.461089279012146,90.0,97.33177022534689,90.0,1407.0394026214926,12.485078364077209,7.323199181779149,15.517222849070855,89.9999997799151,97.35785497736389,90.0000000406163,1407.0682743238867,12.513655114522257,7.337535189241679,15.548299994221516,89.99999974645931,97.46144957880962,90.00000010264124,1415.5467787653813,0.5150898181007707,0.0020519469703767597,0.6046295596298411,0.5171523344410648,1.1228337630294927
LILMEA,7.94005,8.568860000000003,11.55038,89.2432,83.7382,65.57020000000001,710.7858843719183,7.982647065188991,8.541378359389126,11.566637762084136,89.03627885434231,83.17266559093224,66.00502903063547,714.9508136809388,7.994876881042775,8.489423444983897,11.478975009063328,89.99423036270247,82.88900207602899,65.52984928234038,702.5339345065896,8.09734489846593,8.378929625596198,11.627357981886826,89.92259218506501,79.15961281156414,65.64758359789815,703.3031540387033,0.5859611734834657,-1.736745932271993,-1.6291553795522453,-1.1609614156336945,-1.052740424048673
LILMIE,7.87139,23.2033,7.81699,90.0,92.01939999999999,90.0,1426.8257587975445,7.925674289385471,23.08558380136618,7.800168530325386,90.0,91.9216283501337,90.0,1426.3850073608692,7.809155931550242,23.041590255118997,7.795554770666317,90.00000231995634,91.99773854267032,90.0000000633283,1401.8434880352481,7.860718312848704,23.211819652341333,7.828523470473909,90.00000106150092,92.15237105165913,89.99999933329829,1427.3969638286544,-0.030890347609561677,-1.7205396298316629,0.07094553451999505,-1.7508984967688095,0.040033271588206694
LILXIR,10.94143,15.89066,14.112729999999999,90.0,100.90001,90.0,2409.463034522473,10.72160857991552,15.544353631577065,13.754433829115468,90.0,101.9476487763236,90.0,2242.66231080303,10.643587260689632,15.526560550108043,13.792166230130963,90.00000116652676,101.09160945572157,89.9999992027736,2236.6951403039857,10.638968867620973,15.504764662383968,13.774808965018392,89.99999845653271,101.0434726659088,90.00000042279582,2230.142922451592,-6.922734290982856,-0.2660753012301492,-0.5582377824397109,-7.1703899060949094,-7.442326755032392
LINFIX,7.3831,11.0452,11.2532,92.682,90.382,95.932,911.6990478801672,7.303275598044191,11.062040734279515,11.226783988299786,93.10698678625539,90.16581031184452,95.6697595411929,901.2071836153494,7.369918608348604,11.032430870758512,11.219926312601807,92.77568861888219,90.39837428868685,96.03718674219284,906.0804883336141,7.378171442603417,11.01771527467629,11.248364580282603,92.92343325756337,90.33593530259942,96.03416241351255,908.0785589939079,-1.1508034684485933,0.5407529818742166,0.7624634494137907,-0.6162734906455242,-0.397114474856309
LIPYAK,7.73425,13.362414,14.984311000000002,110.5146,95.1956,95.8957,1429.3496155396842,7.512782801599549,13.145333548470338,14.756351261989007,110.56448391488867,94.17811540095808,97.07703916906874,1343.4311988144689,7.556368007804351,13.063608073943358,14.616452171637114,110.32485888882769,95.25534041136527,95.58952956027345,1334.357321862917,7.577402510760671,13.017706686234524,14.607551296154575,110.1506829760848,95.18260402849522,95.51485021867059,1334.6371854935094,-6.011014785404679,-0.6754255044515356,-0.6545935012317641,-6.645840362919239,-6.626260574493105
LIRJED,8.599019,11.5583,16.7654,84.43949999999998,77.0845,82.29750000000001,1605.6334358714987,8.568147711866288,11.544300860056484,16.588081035442656,84.56368763748206,77.35041411941015,82.48148699778372,1583.4835427425319,8.742364505111777,12.162999184608086,17.55537531818748,75.65623321652289,72.77305480303531,80.59452228797595,1719.1997286648377,8.684802052642064,11.65801478397396,16.98440207657032,87.28734441784172,76.02413777932472,83.13411647598605,1656.4529809604408,-1.379511203124915,8.57073548660005,4.6081589260807,7.072990027247283,3.1650776543127006
LIRNOT,11.3277716,17.47972,13.90722,90.0,104.118115,90.0,2670.540667305902,11.27065738477232,17.456498379842593,13.591792783900088,90.0,103.8403943174707,90.0,2596.4926005457555,11.232092949419178,17.33266420238799,13.891916351698052,90.00000176050106,104.56631708156571,89.99999615966759,2617.5769151740988,11.191033039702045,17.293622948180836,13.891236899310536,89.99999952180684,104.65480376880645,89.9999992652323,2600.9590882861703,-2.7727743548967436,0.8120306071317721,0.17202004502057772,-1.9832595241934334,-2.6055240375697784
LIRYIV,10.14752,18.46744,14.42514,90.0,102.55701,90.0,2638.5913625535695,9.947825796984592,18.20541166877059,14.086331232954935,89.99996765015281,101.52324713614355,90.0003562351694,2499.674102266024,9.979605735986905,18.16141743090161,14.179048170191846,89.99999950890496,102.47858436359631,90.00000104167455,2509.1560445942723,10.013101285686398,18.202744113467677,14.244064479116448,90.00000009077736,102.60944960336805,89.99999940963079,2533.5890000049785,-5.264826613890851,0.37932714187232275,1.3567727772276295,-4.905470388337534,-3.979485570928728
LISFOJ,7.981616,11.7932,13.5013,112.40930000000002,106.6163,93.8153,1103.5011933939302,7.7671569108705905,11.66521019240376,13.163630391521233,111.93997889949264,105.58387153958262,94.9772112632871,1042.0110770806407,7.801727489982094,11.600409881731323,13.204448834417418,112.66720328717054,106.6381210499596,93.96397538329441,1034.571505050177,7.800628370650188,11.60385809969906,13.235156093385564,112.56026921946956,106.6346919704849,93.84263948997268,1038.6473418621197,-5.5722745640329014,-0.7139628545319203,-0.32281184840616595,-6.246453448025097,-5.877098449920647
LISQOW,5.23735,10.948511,15.537016,83.0006,88.98260000000002,81.8346,875.3066438298328,5.173130043185672,10.851078832330389,15.506298520082787,83.43281419519367,89.17915348600006,80.91443139282846,853.864518835172,5.184357287058223,10.892202568081233,15.429223172863992,82.94994533279001,89.17728115885836,81.93727929316894,856.1355104925709,5.173333106691043,10.895290439307187,15.405187470997392,82.97301113045665,89.11364877433074,81.78071609597285,852.9366940552524,-2.44967008371403,0.2659662753637948,-0.10866182625615876,-2.1902191046305903,-2.5556700537199744
LITDIF,7.28447,13.339613,14.611215,87.5882,77.9872,84.33619999999999,1381.5911221081906,7.134501253244061,13.262272218847514,14.534118562978131,88.55293536771904,78.81694468473219,85.00744838914872,1343.9342890477756,7.191840374754926,13.226635650817503,14.514883635150303,88.29323284448013,78.25614128262806,84.52182725108463,1345.5594827862487,7.212139968948246,13.187861270446906,14.51400267472985,88.37162414176528,78.37943608680787,84.86994197041501,1346.677608926957,-2.7256134219329584,0.12092806558456652,0.20412604258539585,-2.607981387934849,-2.5270510661619308
LITYET,21.069519,12.655312,7.41417,90.0,90.0,90.0,1976.9241988385845,20.95247103609058,12.59433319219839,7.311863119012048,90.0,90.0,90.0,1929.4719987607318,20.899629183125743,12.567457534146687,7.366140780873185,89.99999945066887,90.0000033002799,90.00605645212684,1934.7551857073224,20.8814542737725,12.55796775981496,7.343446284596062,90.00000017929123,90.00000068088526,89.99706588825235,1925.6618528446243,-2.400304478326999,0.2738151654952188,-0.19747091010155898,-2.133061710511501,-2.5930354853299975
LITYIX,19.7863,7.525713,11.4482,90.0,90.0,90.0,1704.7058424330191,19.800455311415565,7.414672222098068,11.444605885846132,90.0,90.0,90.0,1680.2270636386572,19.64297110759392,7.388666820242301,11.305938011394742,90.00000008191276,89.99999810882173,90.01565788636208,1640.891422473236,19.659265332685905,7.448019641700326,11.373376791906376,89.99999975506479,89.99999926401566,89.99981322816224,1665.3193362598183,-1.4359532410251434,-2.3410907975876203,-0.8872448076485033,-3.7434270694294627,-2.3104576281023905
LITYOD,7.468815,12.3162,20.9484,90.0,90.0,90.0,1926.9892545269645,7.326276352522079,12.305481061244738,20.8498924121735,90.0,90.0,90.0,1879.687750374201,7.398081711544387,12.22539461879704,20.76162191704298,89.99999956951963,89.99999992239346,90.00000011373716,1877.7738562821235,7.384053966262836,12.231390477847032,20.780052562883323,90.0000004756352,89.99999945623479,89.99999988862,1876.7971477013202,-2.4546843757245056,-0.10181978850989948,-0.1537810028450354,-2.554004809794457,-2.6046905403198717
LITZOE,7.53323,11.94125,20.20609,90.0,90.0,90.0,1817.6627244503702,7.394536939317112,11.879296710971428,20.135538899045812,90.0,90.0,90.0,1768.7439610391505,7.4026334659355,11.743436026673546,19.817456988918934,90.00000697267699,90.00000052792535,90.00000066045179,1722.7781573302052,7.4139099544041285,11.786687450828095,20.00357725535926,90.0000009336465,90.00000289284726,90.0000006294194,1748.0213884543807,-2.691300358047004,-2.5987822274706174,-1.1715982098729023,-5.2201415501248425,-3.8313673411027245
LIWDEC,13.147312,15.6753,15.485200000000003,90.0,107.28610000000002,90.0,3047.1724349120495,12.976156596888732,15.171506409564003,15.40799409127659,90.0,107.09477496565057,90.0,2899.325134616301,13.028885024663971,15.409835697514652,15.260078844645266,90.00000055397484,106.74563984669673,90.00000064890631,2933.8853013607445,13.051166575499607,15.222535993787123,15.309663035861115,90.00000047553942,106.80688612151535,89.99999943719295,2911.676466214408,-4.851950569053234,1.192007282378048,0.42600712319701045,-3.717778890795684,-4.446613100894389
LIXSEU,14.93621,5.13133,18.082012,90.0,92.6423,90.0,1384.3793903130234,14.63238086946461,5.089206823246781,17.988922102269356,90.0,92.8278496153768,90.0,1337.9536400227644,14.713251218327747,5.054582981333051,17.96681071651621,90.00000097795697,92.10571505540955,90.0000015857189,1335.2777430290128,14.738137172564539,5.057392322819459,17.90643218337308,89.99999930809788,92.11641096379583,89.9999986181406,1333.773085836286,-3.353542433173727,-0.19999923119205332,-0.312458822295752,-3.5468346052817337,-3.655522816277596
LOBBAG,12.27329,10.60027,13.190789999999998,90.0,95.8953,90.0,1707.0480968653094,12.196329181352253,10.623911777813683,13.010506621270313,90.0,96.6906465569731,90.0,1674.3259202584613,12.194038877010277,10.71315748919243,12.790340806964647,89.99999717274885,97.10440301198088,89.99999874508879,1658.0590454965886,12.24425403561666,10.611629971857836,13.129063897093571,90.0000002123644,96.08794145928171,90.00000046778217,1696.258207265264,-1.9168866224060424,-0.9715476876426568,1.309917426555579,-2.869810842393982,-0.6320788277646725
LOBZEL,13.80601,4.21201,12.231010000000001,90.0,108.1001,90.0,676.0502221364452,13.798905736344498,4.1146529288046345,12.167232099570413,90.0,107.9342772082957,90.0,657.2604864122328,13.783369874728633,4.146120536934568,11.833149383028207,90.06584692212797,107.77570781179283,89.90232514765417,643.9497859421385,13.850066111766715,4.169592253532481,11.730035557620452,89.98087331094906,107.62195656068381,89.99664193698285,645.6121346023599,-2.7793402189608503,-2.02517886671584,-1.7722580393440963,-4.7482324749281615,-4.502341177833689
